name,category,cat_code,addr,road_addr,x,y,do,si,gu,시군구,시도,시군구(특별)
솔밭공원,기타,,충북 청주시 흥덕구 송정동 344,충북 청주시 흥덕구 대신로 157,36.645949972742,127.433445931378,충북,청주시,흥덕구,청주시,충청북도,청주시
전월산국민여가캠핑장,숙박,AD5,세종특별자치시 세종동 644-502,,36.51349613172259,127.300077016074,세종특별자치시,세종동,644-502,세종동,세종특별자치시,세종시
미래지농촌테마공원 오토캠핑장,숙박,AD5,충북 청주시 청원구 오창읍 용두리 170,,36.73148643213325,127.39941159500697,충북,청주시,청원구,청주시,충청북도,청주시
무궁화공원,기타,,세종특별자치시 세종동 산 36,,36.51465472532903,127.2903622121644,세종특별자치시,세종동,산,세종동,세종특별자치시,세종시
원수산MTB공원,기타,,세종특별자치시 세종동 659-25,,36.5222277109281,127.267763567868,세종특별자치시,세종동,659-25,세종동,세종특별자치시,세종시
잠두봉공원,기타,,충북 청주시 서원구 수곡동 산 22,충북 청주시 서원구 매봉로 52,36.6139062359427,127.478533408434,충북,청주시,서원구,청주시,충청북도,청주시
중흥공원,기타,,충북 청주시 상당구 용암동 2102,,36.613186291251,127.507064141145,충북,청주시,상당구,청주시,충청북도,청주시
목령산,관광명소,AT4,충북 청주시 청원구 오창읍 주성리 산 49-1,,36.73529101429007,127.43610283634682,충북,청주시,청원구,청주시,충청북도,청주시
명심산,관광명소,AT4,충북 청주시 흥덕구 신봉동 산 6,,36.6555321506467,127.463705743653,충북,청주시,흥덕구,청주시,충청북도,청주시
수타리봉,기타,,충북 청주시 흥덕구 강내면 다락리 산 11,,36.6075691544573,127.368878205216,충북,청주시,흥덕구,청주시,충청북도,청주시
무심천,기타,,충북 청주시 서원구 사직동,,36.63181913043,127.481609263749,충북,청주시,서원구,청주시,충청북도,청주시
신안저수지 수변공원,기타,,세종특별자치시 조치원읍 신안리 512,,36.6132330928933,127.280458718577,세종특별자치시,조치원읍,신안리,조치원읍,세종특별자치시,세종시
영화산책로,기타,,경기 평택시 세교동 561-15,경기 평택시 세교공원로 6,37.00019356590264,127.07961110257487,경기,평택시,세교동,평택시,경기도,평택시
천호지생활체육공원 산책로B,기타,,충남 천안시 동남구 안서동 470,,36.8356331892225,127.172160245327,충남,천안시,동남구,천안시,충청남도,천안시
천호지생활체육공원 산책로A,기타,,충남 천안시 동남구 신부동 2-1,,36.8316013316967,127.171124393216,충남,천안시,동남구,천안시,충청남도,천안시
농협안성팜랜드 소나무산책로,기타,,경기 안성시 공도읍 신두리 산 64,,36.9874839535973,127.188135408158,경기,안성시,공도읍,안성시,경기도,안성시
아름다운정원화수목,관광명소,AT4,충남 천안시 동남구 목천읍 교천리 211-1,충남 천안시 동남구 목천읍 교천지산길 175,36.78336884498643,127.19380463666909,충남,천안시,동남구,천안시,충청남도,천안시
천안삼거리공원 (2025년 예정),기타,,충남 천안시 동남구 삼룡동 299-1,충남 천안시 동남구 충절로 410,36.7830245423585,127.168403855354,충남,천안시,동남구,천안시,충청남도,천안시
내리문화공원,기타,,경기 평택시 팽성읍 내리,,36.9749263901673,127.030979024796,경기,평택시,팽성읍,평택시,경기도,평택시
은행나무길,관광명소,AT4,충남 아산시 염치읍 백암리 502-3,,36.8000400529862,127.018130026598,충남,아산시,염치읍,아산시,충청남도,아산시
성성호수공원,기타,,충남 천안시 서북구 성성동 39-3,,36.84888763836002,127.13671417617648,충남,천안시,서북구,천안시,충청남도,천안시
천호저수지,관광명소,AT4,충남 천안시 동남구 안서동,,36.8335603360619,127.169868743576,충남,천안시,동남구,천안시,충청남도,천안시
밤소리글램핑,숙박,AD5,충남 아산시 음봉면 신정리 398,충남 아산시 음봉면 신정리길 109-9,36.87312009299802,127.01645705073624,충남,아산시,음봉면,아산시,충청남도,아산시
독립기념관 캠핑장,숙박,AD5,충남 천안시 동남구 목천읍 신계리 1-1,,36.77793445119644,127.21911636555244,충남,천안시,동남구,천안시,충청남도,천안시
독립기념관 단풍나무숲길,기타,,충남 천안시 동남구 목천읍 남화리 230-1,충남 천안시 동남구 목천읍 독립기념관로 1,36.7832868972209,127.217736860734,충남,천안시,동남구,천안시,충청남도,천안시
태조산공원,기타,,충남 천안시 동남구 유량동 21,충남 천안시 동남구 태조산길 261,36.8226511280488,127.190360645198,충남,천안시,동남구,천안시,충청남도,천안시
원성천,기타,,충남 천안시 동남구 원성동,,36.8025467899421,127.154739948865,충남,천안시,동남구,천안시,충청남도,천안시
천흥1저수지,관광명소,AT4,충남 천안시 서북구 성거읍 천흥리,,36.8696725747486,127.216662843218,충남,천안시,서북구,천안시,충청남도,천안시
청수호수공원,기타,,충남 천안시 동남구 청수동 270,충남 천안시 동남구 청수로 20,36.7871908184148,127.149900598635,충남,천안시,동남구,천안시,충청남도,천안시
지산공원,기타,,충남 아산시 배방읍 장재리 1343,,36.7917446885209,127.096251309547,충남,아산시,배방읍,아산시,충청남도,아산시
천안성성호수공원 방문자센터,기타,,충남 천안시 서북구 성성동 290-10,충남 천안시 서북구 성성2길 95,36.8476118933613,127.128437347095,충남,천안시,서북구,천안시,충청남도,천안시
북면위례벚꽃길,관광명소,AT4,충남 천안시 동남구 북면 용암리 341,,36.7864302340979,127.258153450236,충남,천안시,동남구,천안시,충청남도,천안시
화인펜션,숙박,AD5,충남 아산시 염치읍 방현리 245-3,충남 아산시 염치읍 충무로510번길 60,36.8265075855835,127.017414405247,충남,아산시,염치읍,아산시,충청남도,아산시
내리캠핑장,숙박,AD5,경기 평택시 팽성읍 내리 13-4,경기 평택시 팽성읍 내리길 64-23,36.9752305368957,127.032550342495,경기,평택시,팽성읍,평택시,경기도,평택시
쌍용공원,기타,,충남 천안시 서북구 쌍용동 산 84,,36.8108411179575,127.130254153218,충남,천안시,서북구,천안시,충청남도,천안시
노태근린공원,기타,,충남 천안시 서북구 성성동 160-14,,36.8368380040476,127.125311762009,충남,천안시,서북구,천안시,충청남도,천안시
독채펜션정가,숙박,AD5,충남 천안시 서북구 성거읍 천흥리 4,충남 천안시 서북구 성거읍 천흥4길 201-93,36.86306321697661,127.22574577246866,충남,천안시,서북구,천안시,충청남도,천안시
통복천,기타,,경기 평택시 세교동,,37.0025209935705,127.088607026074,경기,평택시,세교동,평택시,경기도,평택시
용곡공원,기타,,충남 천안시 서북구 불당동,,36.7966694865779,127.09486360469,충남,천안시,서북구,천안시,충청남도,천안시
원평나루,기타,,경기 평택시 평택동,,36.9848656253739,127.080373523288,경기,평택시,평택동,평택시,경기도,평택시
봉선홍경사갈기비,기타,,충남 천안시 서북구 성환읍 대홍리 319-8,충남 천안시 서북구 성환읍 대홍3길 77-48,36.9431465394265,127.134700042073,충남,천안시,서북구,천안시,충청남도,천안시
숲호텔,숙박,AD5,충남 천안시 동남구 신부동 37-26,충남 천안시 동남구 만남의길 19-10,36.823941264534,127.166507293799,충남,천안시,동남구,천안시,충청남도,천안시
천안천,기타,,충남 천안시 동남구 신부동,,36.8244251983441,127.157891055492,충남,천안시,동남구,천안시,충청남도,천안시
천호지생활체육공원,기타,,충남 천안시 동남구 신부동 16-119,,36.8303514688819,127.170516290407,충남,천안시,동남구,천안시,충청남도,천안시
성거연두펜션,숙박,AD5,충남 천안시 서북구 성거읍 천흥리 521-2,충남 천안시 서북구 성거읍 천흥4길 290-16,36.8650971487378,127.213473927194,충남,천안시,서북구,천안시,충청남도,천안시
천안시민체육공원 잔디광장,기타,,충남 천안시 서북구 불당동 242-3,,36.8124910637861,127.113538323141,충남,천안시,서북구,천안시,충청남도,천안시
천안천,기타,,충남 천안시 동남구 용곡동,,36.7876527236834,127.137523988628,충남,천안시,동남구,천안시,충청남도,천안시
차암근린공원,기타,,충남 천안시 서북구 차암동 547,,36.8436934006522,127.107097422984,충남,천안시,서북구,천안시,충청남도,천안시
역사유적공원,기타,,경기 평택시 소사동 506,,36.98774103364154,127.12029634787706,경기,평택시,소사동,평택시,경기도,평택시
죽백근린공원,기타,,경기 평택시 용이동 647-1,,36.9982960847759,127.121850938163,경기,평택시,용이동,평택시,경기도,평택시
안성죽리석조여래입상,기타,,경기 안성시 대덕면 죽리 17,,36.99157056259014,127.22432767949924,경기,안성시,대덕면,안성시,경기도,안성시
안성천,기타,,경기 평택시 팽성읍 평궁리,,36.9792774243621,127.092313395452,경기,평택시,팽성읍,평택시,경기도,평택시
안성천산책로,관광명소,AT4,경기 안성시 보개면 동신리 768-10,,37.00126551839483,127.28284817380153,경기,안성시,보개면,안성시,경기도,안성시
진천농다리,기타,,충북 진천군 문백면 구산동리 601-32,,36.8261852540787,127.493199598646,충북,진천군,문백면,진천군,충청북도,진천군
서운산자연휴양림,관광명소,AT4,경기 안성시 금광면 상중리 464,경기 안성시 금광면 배티로 185-39,36.942448148156615,127.31371873097468,경기,안성시,금광면,안성시,경기도,안성시
생거진천자연휴양림,관광명소,AT4,충북 진천군 백곡면 명암리 산 34-1,충북 진천군 백곡면 명암길 435-135,36.9239978084998,127.390234025008,충북,진천군,백곡면,진천군,충청북도,진천군
아랑훼스펜션,숙박,AD5,충북 진천군 이월면 신계리 361,충북 진천군 이월면 화산동길 90,36.93711399768993,127.40636635169028,충북,진천군,이월면,진천군,충청북도,진천군
신척저수지,관광명소,AT4,충북 진천군 덕산읍 신척리 694-41,,36.91887710966965,127.49230890155194,충북,진천군,덕산읍,진천군,충청북도,진천군
안성운모석캠핑장,숙박,AD5,경기 안성시 서운면 산평리 312-1,경기 안성시 서운면 월구리길 3-85,36.920817056770886,127.2718576606008,경기,안성시,서운면,안성시,경기도,안성시
마둔저수지,관광명소,AT4,경기 안성시 금광면 장죽리,,36.969380757782,127.310607355051,경기,안성시,금광면,안성시,경기도,안성시
청록뜰,관광명소,AT4,경기 안성시 금광면 오흥리 산 72-5,,36.9941162047614,127.335810447354,경기,안성시,금광면,안성시,경기도,안성시
서운산자연휴양림 자동차야영장,숙박,AD5,경기 안성시 금광면 상중리 산 19,,36.9395076433072,127.314837089029,경기,안성시,금광면,안성시,경기도,안성시
신장근린공원 산책로,기타,,경기 평택시 신장동 370-2,경기 평택시 신장로 124,37.0851856671995,127.052136781359,경기,평택시,신장동,평택시,경기도,평택시
평택소풍정원 캠핑장,숙박,AD5,경기 평택시 고덕면 궁리 424-39,경기 평택시 고덕면 새악길 43-42,37.01114892451851,127.01860252424372,경기,평택시,고덕면,평택시,경기도,평택시
이충레포츠공원,기타,,경기 평택시 이충동 700,,37.06544046855236,127.07274273804065,경기,평택시,이충동,평택시,경기도,평택시
진위천 시민유원지 자동차야영장,숙박,AD5,경기 평택시 진위면 견산리 150-1,,37.0986101503508,127.080484517392,경기,평택시,진위면,평택시,경기도,평택시
오썸플렉스 오썸워터파크,관광명소,AT4,경기 평택시 고덕면 해창리 1266,경기 평택시 고덕면 도시지원1길 91,37.0293728497792,127.015099336233,경기,평택시,고덕면,평택시,경기도,평택시
함박산,관광명소,AT4,경기 평택시 고덕동 1694-571,,37.04438103919831,127.03343303641763,경기,평택시,고덕동,평택시,경기도,평택시
햇살어린이공원,기타,,경기 평택시 서정동 1125,,37.0588560097614,127.060474670754,경기,평택시,서정동,평택시,경기도,평택시
둥실봉공원,기타,,경기 평택시 지산동,,37.0826939319635,127.068613697495,경기,평택시,지산동,평택시,경기도,평택시
호텔마에스트로,숙박,AD5,경기 안성시 고삼면 가유리 17-30,경기 안성시 양성면 안성맞춤대로 2134-36,37.10458188100112,127.25858564629976,경기,안성시,고삼면,안성시,경기도,안성시
이동저수지,관광명소,AT4,경기 용인시 처인구 이동읍 어비리,경기 용인시 처인구 이동읍 어진로 737-10,37.1205168713995,127.201640485628,경기,용인시,처인구,용인시,경기도,용인시
송전레스피아,기타,,경기 용인시 처인구 이동읍 송전리 445-1,,37.1335406385208,127.198541876689,경기,용인시,처인구,용인시,경기도,용인시
어비낙조,기타,,경기 용인시 처인구 이동읍 어비리 975-3,,37.107360900409,127.193248880719,경기,용인시,처인구,용인시,경기도,용인시
기흥호수공원 순환산책로,관광명소,AT4,경기 용인시 기흥구 공세동 375-1,,37.2413440921794,127.100147002883,경기,용인시,기흥구,용인시,경기도,용인시
망포수변산책로,관광명소,AT4,경기 수원시 영통구 망포동 678-1,,37.2401967831068,127.065828249312,경기,수원시,영통구,수원시,경기도,수원시
동탄호수공원,기타,,경기 화성시 송동 54-1,,37.16783438705687,127.10452210465446,경기,화성시,송동,화성시,경기도,화성시
물향기수목원,관광명소,AT4,경기 오산시 수청동 332-4,경기 오산시 청학로 211,37.1663085028355,127.05953110156278,경기,오산시,수청동,오산시,경기도,오산시
궐리사,기타,,경기 오산시 궐동 147,경기 오산시 매홀로 3,37.1591650976871,127.062679988373,경기,오산시,궐동,오산시,경기도,오산시
기흥호수공원,기타,,경기 용인시 기흥구 하갈동 127,,37.2540885323592,127.095704628776,경기,용인시,기흥구,용인시,경기도,용인시
독산성,기타,,경기 오산시 지곶동 162-1,,37.1824163491988,127.020455281428,경기,오산시,지곶동,오산시,경기도,오산시
캠프레이크,숙박,AD5,경기 용인시 기흥구 고매동 539-1,경기 용인시 기흥구 동탄기흥로785번길 21-5,37.2273563142298,127.100069908373,경기,용인시,기흥구,용인시,경기도,용인시
오산맑음터공원,기타,,경기 오산시 누읍동 115-1,,37.1363102475642,127.063376922598,경기,오산시,누읍동,오산시,경기도,오산시
고인돌공원,기타,,경기 오산시 금암동 174-1,,37.1731310529255,127.048184059595,경기,오산시,금암동,오산시,경기도,오산시
서랑저수지,관광명소,AT4,경기 오산시 서랑동,,37.1727076926912,127.012408520055,경기,오산시,서랑동,오산시,경기도,오산시
죽미령평화공원,기타,,경기 오산시 외삼미동 600-1,,37.1855999899342,127.052115630066,경기,오산시,외삼미동,오산시,경기도,오산시
노작공원,기타,,경기 화성시 석우동 63,경기 화성시 노작로 226-26,37.20663735114111,127.07892398326489,경기,화성시,석우동,화성시,경기도,화성시
오산맑음터공원 캠핑장,숙박,AD5,경기 오산시 오산동 963,,37.136586015547415,127.06329611918626,경기,오산시,오산동,오산시,경기도,오산시
세마대,기타,,경기 오산시 지곶동 150,경기 오산시 독산성로269번길 144,37.1833500130275,127.019437486421,경기,오산시,지곶동,오산시,경기도,오산시
죽미체육공원,기타,,경기 오산시 세교동 627,,37.1800134250899,127.043224545048,경기,오산시,세교동,오산시,경기도,오산시
신동수변공원,기타,,경기 수원시 영통구 신동 550-2,,37.2482847062439,127.041699062885,경기,수원시,영통구,수원시,경기도,수원시
왕배산,관광명소,AT4,경기 화성시 산척동 753,,37.177508084650434,127.10954982314324,경기,화성시,산척동,화성시,경기도,화성시
왕배산체육공원,기타,,경기 화성시 산척동 674-58,,37.1794534722746,127.12501510424023,경기,화성시,산척동,화성시,경기도,화성시
매미산,관광명소,AT4,경기 용인시 기흥구 하갈동 1-6,,37.23582794638676,127.08997472780418,경기,용인시,기흥구,용인시,경기도,용인시
동탄선납숲공원,기타,,경기 화성시 영천동 산 10,,37.21144046182474,127.10797095988198,경기,화성시,영천동,화성시,경기도,화성시
구봉산근린공원,기타,,경기 화성시 병점동 865,,37.2041826439097,127.04491450774,경기,화성시,병점동,화성시,경기도,화성시
기흥레스피아호수공원,기타,,경기 용인시 기흥구 하갈동 114,경기 용인시 기흥구 하갈로 79,37.2525387464749,127.095693650941,경기,용인시,기흥구,용인시,경기도,용인시
망포공원,기타,,경기 수원시 영통구 망포동,,37.2422158197159,127.057577869438,경기,수원시,영통구,수원시,경기도,수원시
권선중앙공원,기타,,경기 수원시 권선구 권선동 1269,,37.251156905802,127.031037652491,경기,수원시,권선구,수원시,경기도,수원시
오산천,기타,,경기 오산시 누읍동,,37.1413819118467,127.062449210108,경기,오산시,누읍동,오산시,경기도,오산시
예술공원,기타,,경기 수원시 팔달구 인계동 1128,경기 수원시 팔달구 동수원로 335,37.25861788688989,127.03618560786288,경기,수원시,팔달구,수원시,경기도,수원시
구름광장,기타,,경기 수원시 영통구 영통동,,37.2527952425278,127.074840952419,경기,수원시,영통구,수원시,경기도,수원시
영통중앙공원,기타,,경기 수원시 영통구 영통동 961-1,경기 수원시 영통구 청명로 151,37.2554288560796,127.070663789684,경기,수원시,영통구,수원시,경기도,수원시
여계산,관광명소,AT4,경기 오산시 금암동 산 43,,37.17405257190372,127.03910779855414,경기,오산시,금암동,오산시,경기도,오산시
UN초전기념비,기타,,경기 오산시 내삼미동 904,,37.18397554878423,127.0496459555731,경기,오산시,내삼미동,오산시,경기도,오산시
치동천힐링정원,기타,,경기 화성시 영천동 746,,37.2031286739327,127.121510326282,경기,화성시,영천동,화성시,경기도,화성시
큰재봉공원,기타,,경기 화성시 석우동 45-1,,37.213806175319625,127.08148322202324,경기,화성시,석우동,화성시,경기도,화성시
우시장천,기타,,경기 수원시 권선구 권선동,,37.2453478028236,127.027681080515,경기,수원시,권선구,수원시,경기도,수원시
처인성,기타,,경기 용인시 처인구 남사읍 아곡리 산 43,,37.1476615594733,127.168601085402,경기,용인시,처인구,용인시,경기도,용인시
문수산오토캠핑장,숙박,AD5,경기 용인시 처인구 이동읍 묵리 202-3,경기 용인시 처인구 이동읍 이원로 637-3,37.16223900624893,127.2535231142312,경기,용인시,처인구,용인시,경기도,용인시
싱글벙글캠핑장,숙박,AD5,경기 용인시 처인구 이동읍 서리 855-1,경기 용인시 처인구 이동읍 상덕로 95-62,37.21201316519327,127.15872095951484,경기,용인시,처인구,용인시,경기도,용인시
용인중앙공원,기타,,경기 용인시 처인구 남동 산 4-3,,37.2302092578957,127.204875547655,경기,용인시,처인구,용인시,경기도,용인시
번암공원,기타,,경기 용인시 처인구 역북동,,37.2397212760333,127.196011558949,경기,용인시,처인구,용인시,경기도,용인시
용설저수지 수변산책로,관광명소,AT4,경기 안성시 죽산면 용설리 산 100-1,,37.05493990641888,127.44521824941376,경기,안성시,죽산면,안성시,경기도,안성시
두리마을 산책로,관광명소,AT4,경기 안성시 보개면 양복리,,37.0122991774443,127.329982415457,경기,안성시,보개면,안성시,경기도,안성시
별빛정원 우주,관광명소,AT4,경기 이천시 마장면 각평리 319,경기 이천시 마장면 덕이로154번길 287-76,37.242167544900646,127.3928263393084,경기,이천시,마장면,이천시,경기도,이천시
덕평공룡수목원,관광명소,AT4,경기 이천시 마장면 작촌리 103,경기 이천시 마장면 작촌로 282,37.23231754248535,127.33722682523056,경기,이천시,마장면,이천시,경기도,이천시
용담저수지,관광명소,AT4,경기 용인시 처인구 원삼면 사암리,,37.1905356513472,127.307568964143,경기,용인시,처인구,용인시,경기도,용인시
죽주산성,기타,,경기 안성시 죽산면 매산리 산 105-1,,37.08915191900828,127.43145335255714,경기,안성시,죽산면,안성시,경기도,안성시
프로방스펜션,숙박,AD5,경기 안성시 죽산면 용설리 270,경기 안성시 죽산면 용설호수길 134,37.05463891530636,127.45142681267276,경기,안성시,죽산면,안성시,경기도,안성시
안성시 다목적야영장,숙박,AD5,경기 안성시 죽산면 용설리 534-29,경기 안성시 죽산면 용설호수길 55-33,37.06006791770034,127.45211558147768,경기,안성시,죽산면,안성시,경기도,안성시
참살이오토가족캠핑장,숙박,AD5,경기 안성시 보개면 신장리 72-9,경기 안성시 보개면 신장길 184,37.0460152616334,127.272618241155,경기,안성시,보개면,안성시,경기도,안성시
별헤는펜션,숙박,AD5,경기 용인시 처인구 양지면 제일리 54-1,경기 용인시 처인구 양지면 중부대로2565번길 2-21,37.2455595290441,127.318914449879,경기,용인시,처인구,용인시,경기도,용인시
김미화마을,숙박,AD5,경기 용인시 처인구 원삼면 목신리 375-3,경기 용인시 처인구 원삼면 보개원삼로 1528,37.131788677431,127.311035819239,경기,용인시,처인구,용인시,경기도,용인시
용설호수캠핑장,숙박,AD5,경기 안성시 죽산면 용설리 940,경기 안성시 죽산면 용설호수길 234,37.05048665285973,127.44237615800694,경기,안성시,죽산면,안성시,경기도,안성시
용인주원펜션,숙박,AD5,경기 용인시 처인구 원삼면 목신리 696,경기 용인시 처인구 원삼면 보개원삼로1415번길 11-12,37.1208592059023,127.307435380785,경기,용인시,처인구,용인시,경기도,용인시
풀하우스펜션,숙박,AD5,경기 용인시 처인구 원삼면 두창리 1390-2,경기 용인시 처인구 원삼면 두창호수로 98,37.14942519193295,127.3343892874168,경기,용인시,처인구,용인시,경기도,용인시
덕산저수지,관광명소,AT4,경기 안성시 삼죽면 내강리,,37.07465117519,127.366327732674,경기,안성시,삼죽면,안성시,경기도,안성시
은이골가족캠핑장,숙박,AD5,경기 용인시 처인구 양지면 남곡리 759,경기 용인시 처인구 양지면 은이로 282,37.2060094141669,127.278018563988,경기,용인시,처인구,용인시,경기도,용인시
양달농원캠핑장,숙박,AD5,경기 용인시 처인구 원삼면 학일리 368-2,경기 용인시 처인구 원삼면 학일로 100-2,37.14920907986027,127.2870773930299,경기,용인시,처인구,용인시,경기도,용인시
별밤야영장,숙박,AD5,경기 안성시 삼죽면 진촌리 7-4,경기 안성시 삼죽면 개나리길 138-20,37.0484486777991,127.374232734437,경기,안성시,삼죽면,안성시,경기도,안성시
철이네캠핑랜드,숙박,AD5,경기 용인시 처인구 백암면 용천리 627-15,경기 용인시 처인구 백암면 용천로 205,37.12373497184381,127.3516700858055,경기,용인시,처인구,용인시,경기도,용인시
숲속에안뜰,숙박,AD5,경기 용인시 처인구 원삼면 사암리 82-1,경기 용인시 처인구 원삼면 원양로 250-23,37.18300784792009,127.30842696896867,경기,용인시,처인구,용인시,경기도,용인시
어바웃네이처,카페,CE7,경기 이천시 마장면 오천리 185,경기 이천시 마장면 오천로164번길 227,37.2393854187956,127.354469632034,경기,이천시,마장면,이천시,경기도,이천시
용인밤골캠핑장,숙박,AD5,경기 용인시 처인구 원삼면 맹리 695-12,경기 용인시 처인구 원삼면 죽양대로1650번길 2-43,37.1870086265726,127.334935016188,경기,용인시,처인구,용인시,경기도,용인시
양지체육공원,기타,,경기 용인시 처인구 양지면 양지리 산 32-11,,37.2355229545334,127.287543532743,경기,용인시,처인구,용인시,경기도,용인시
라성관광농원,기타,,경기 안성시 일죽면 금산리 634,경기 안성시 일죽면 산전길 82-17,37.0640759481295,127.497132625613,경기,안성시,일죽면,안성시,경기도,안성시
용인 아담스토리펜션,숙박,AD5,경기 용인시 처인구 원삼면 죽능리 26-22,경기 용인시 처인구 원삼면 후평로185번길 81,37.13517139115641,127.3290071656763,경기,용인시,처인구,용인시,경기도,용인시
레이크제네바,숙박,AD5,경기 용인시 처인구 원삼면 두창리 1391,경기 용인시 처인구 원삼면 두창호수로 97,37.1491973521165,127.334759184635,경기,용인시,처인구,용인시,경기도,용인시
레이크202캠핑장,숙박,AD5,경기 안성시 죽산면 용설리 474-1,경기 안성시 죽산면 용설호수길 202,37.0529475889243,127.444753550209,경기,안성시,죽산면,안성시,경기도,안성시
황새울관광농원,관광명소,AT4,경기 용인시 처인구 백암면 석천리 731,경기 용인시 처인구 백암면 황새울로 242,37.1124528268105,127.350749328421,경기,용인시,처인구,용인시,경기도,용인시
이천농업테마공원 국민여가캠핑장,숙박,AD5,경기 이천시 모가면 어농리 871-3,경기 이천시 모가면 공원로 48,37.1778176897092,127.445295336392,경기,이천시,모가면,이천시,경기도,이천시
안단테펜션,숙박,AD5,경기 용인시 처인구 원삼면 두창리 1588-8,경기 용인시 처인구 원삼면 두창호수로 228-4,37.14542998255172,127.34015892017877,경기,용인시,처인구,용인시,경기도,용인시
레이크제네바펜션,숙박,AD5,경기 용인시 처인구 원삼면 두창리 1630-11,경기 용인시 처인구 원삼면 두창호수로 167,37.1444444751163,127.336917351628,경기,용인시,처인구,용인시,경기도,용인시
음성망이산성,기타,,충북 음성군 삼성면 양덕리 산 30-1,,37.0517911331476,127.489695721152,충북,음성군,삼성면,음성군,충청북도,음성군
국사봉,기타,,경기 안성시 보개면 남풍리 85-1,,37.07510794085824,127.34002559611838,경기,안성시,보개면,안성시,경기도,안성시
숲속의아침주말농원,숙박,AD5,경기 용인시 처인구 원삼면 사암리 83-2,경기 용인시 처인구 원삼면 원양로 250-40,37.1824440164865,127.309031665902,경기,용인시,처인구,용인시,경기도,용인시
잼핑홀리데이 용인해곡동점,숙박,AD5,경기 용인시 처인구 해곡동 225-4,,37.19777607691368,127.27317877373524,경기,용인시,처인구,용인시,경기도,용인시
광교저수지 수변산책로입구,기타,,경기 수원시 장안구 하광교동 산 57-19,,37.30235016224712,127.03195087070102,경기,수원시,장안구,수원시,경기도,수원시
광교호수공원 수변산책로,기타,,경기 수원시 영통구 하동 1019-3,,37.2847275500704,127.063523726221,경기,수원시,영통구,수원시,경기도,수원시
인계3호공원 산책로,기타,,경기 수원시 팔달구 인계동 176-1,,37.2774126654939,127.033271973135,경기,수원시,팔달구,수원시,경기도,수원시
영흥수목원,관광명소,AT4,경기 수원시 영통구 영통동 36-3,경기 수원시 영통구 영통로 435,37.26236843252971,127.0710896405307,경기,수원시,영통구,수원시,경기도,수원시
영흥숲공원,기타,,경기 수원시 영통구 영통동 20-1,,37.26241008842239,127.07074246087022,경기,수원시,영통구,수원시,경기도,수원시
광교저수지,관광명소,AT4,경기 수원시 장안구 하광교동 351,,37.30618944772443,127.02853807770109,경기,수원시,장안구,수원시,경기도,수원시
광교마루길,관광명소,AT4,경기 수원시 장안구 하광교동,,37.3022744675917,127.031979036898,경기,수원시,장안구,수원시,경기도,수원시
팔달공원,기타,,경기 수원시 팔달구 고등동 42-139,경기 수원시 팔달구 팔달산로 108,37.27760430384086,127.01036453695806,경기,수원시,팔달구,수원시,경기도,수원시
수원올림픽공원,기타,,경기 수원시 권선구 권선동 1012,경기 수원시 권선구 효원로 240,37.2614476270719,127.027790684842,경기,수원시,권선구,수원시,경기도,수원시
광교호수공원 프라이부르크전망대,관광명소,AT4,경기 수원시 영통구 하동 1024,경기 수원시 영통구 광교호수로 127,37.2806472011191,127.065981860276,경기,수원시,영통구,수원시,경기도,수원시
원천호수,관광명소,AT4,경기 수원시 영통구 하동,,37.2792494027177,127.063203398409,경기,수원시,영통구,수원시,경기도,수원시
광교중앙공원,기타,,경기 수원시 영통구 이의동 1302,,37.294716131706,127.06071258478,경기,수원시,영통구,수원시,경기도,수원시
수원화성 남포루,기타,,경기 수원시 팔달구 교동 6-197,,37.2772291897872,127.013192393446,경기,수원시,팔달구,수원시,경기도,수원시
디엘린산후조리원,기타,,경기 용인시 수지구 성복동 598-8,경기 용인시 수지구 성복2로 348,37.3200038348101,127.050849944324,경기,용인시,수지구,용인시,경기도,용인시
사색공원,기타,,경기 수원시 영통구 원천동 588,,37.2815681473217,127.055261257512,경기,수원시,영통구,수원시,경기도,수원시
만골근린공원,기타,,경기 용인시 기흥구 신갈동 산 14,경기 용인시 기흥구 기흥로116번길 10,37.286274908617,127.114640940006,경기,용인시,기흥구,용인시,경기도,용인시
상현레스피아,기타,,경기 용인시 수지구 상현동 609,,37.29557733118282,127.07657956937447,경기,용인시,수지구,용인시,경기도,용인시
구갈자연생태공원,기타,,경기 용인시 기흥구 구갈동 468-4,경기 용인시 기흥구 중부대로 640,37.2672180065611,127.130237877454,경기,용인시,기흥구,용인시,경기도,용인시
정암수목공원,기타,,경기 용인시 수지구 상현동,,37.2978850837872,127.077660145896,경기,용인시,수지구,용인시,경기도,용인시
통삼근린공원,기타,,경기 용인시 기흥구 상갈동 23-10,,37.26209642874709,127.11367423647692,경기,용인시,기흥구,용인시,경기도,용인시
바라산자연휴양림,관광명소,AT4,경기 의왕시 학의동 산 117-1,경기 의왕시 바라산로 84,37.37294412301027,127.0195777470562,경기,의왕시,학의동,의왕시,경기도,의왕시
정평천,기타,,경기 용인시 수지구 신봉동,,37.3309790380316,127.064370551495,경기,용인시,수지구,용인시,경기도,용인시
광교저수지,관광명소,AT4,경기 수원시 장안구 상광교동 411,,37.3372721791421,127.020951966686,경기,수원시,장안구,수원시,경기도,수원시
